# energy [H], total DOS
   -0.742258    0.077305
   -0.740158    0.077521
   -0.738058    0.077752
   -0.735958    0.078000
   -0.733859    0.078264
   -0.731759    0.078544
   -0.729659    0.078841
   -0.727559    0.079154
   -0.725460    0.079483
   -0.723360    0.079830
   -0.721260    0.080192
   -0.719160    0.080572
   -0.717061    0.080968
   -0.714961    0.081382
   -0.712861    0.081813
   -0.710761    0.082261
   -0.708661    0.082727
   -0.706562    0.083210
   -0.704462    0.083712
   -0.702362    0.084231
   -0.700262    0.084769
   -0.698163    0.085326
   -0.696063    0.085902
   -0.693963    0.086497
   -0.691863    0.087111
   -0.689764    0.087745
   -0.687664    0.088400
   -0.685564    0.089074
   -0.683464    0.089770
   -0.681364    0.090486
   -0.679265    0.091224
   -0.677165    0.091984
   -0.675065    0.092767
   -0.672965    0.093572
   -0.670866    0.094400
   -0.668766    0.095252
   -0.666666    0.096128
   -0.664566    0.097029
   -0.662467    0.097955
   -0.660367    0.098907
   -0.658267    0.099885
   -0.656167    0.100890
   -0.654067    0.101923
   -0.651968    0.102984
   -0.649868    0.104074
   -0.647768    0.105193
   -0.645668    0.106343
   -0.643569    0.107524
   -0.641469    0.108737
   -0.639369    0.109983
   -0.637269    0.111262
   -0.635170    0.112576
   -0.633070    0.113925
   -0.630970    0.115311
   -0.628870    0.116734
   -0.626771    0.118196
   -0.624671    0.119697
   -0.622571    0.121240
   -0.620471    0.122824
   -0.618371    0.124451
   -0.616272    0.126123
   -0.614172    0.127841
   -0.612072    0.129606
   -0.609972    0.131420
   -0.607873    0.133285
   -0.605773    0.135201
   -0.603673    0.137171
   -0.601573    0.139196
   -0.599474    0.141278
   -0.597374    0.143420
   -0.595274    0.145622
   -0.593174    0.147888
   -0.591074    0.150220
   -0.588975    0.152619
   -0.586875    0.155087
   -0.584775    0.157629
   -0.582675    0.160246
   -0.580576    0.162940
   -0.578476    0.165716
   -0.576376    0.168575
   -0.574276    0.171522
   -0.572177    0.174558
   -0.570077    0.177689
   -0.567977    0.180916
   -0.565877    0.184246
   -0.563777    0.187680
   -0.561678    0.191224
   -0.559578    0.194882
   -0.557478    0.198659
   -0.555378    0.202560
   -0.553279    0.206590
   -0.551179    0.210754
   -0.549079    0.215058
   -0.546979    0.219509
   -0.544880    0.224113
   -0.542780    0.228876
   -0.540680    0.233806
   -0.538580    0.238911
   -0.536481    0.244199
   -0.534381    0.249678
   -0.532281    0.255357
   -0.530181    0.261246
   -0.528081    0.267355
   -0.525982    0.273696
   -0.523882    0.280279
   -0.521782    0.287117
   -0.519682    0.294223
   -0.517583    0.301611
   -0.515483    0.309295
   -0.513383    0.317293
   -0.511283    0.325620
   -0.509184    0.334294
   -0.507084    0.343335
   -0.504984    0.352765
   -0.502884    0.362604
   -0.500784    0.372876
   -0.498685    0.383608
   -0.496585    0.394827
   -0.494485    0.406562
   -0.492385    0.418845
   -0.490286    0.431711
   -0.488186    0.445197
   -0.486086    0.459342
   -0.483986    0.474191
   -0.481887    0.489790
   -0.479787    0.506190
   -0.477687    0.523447
   -0.475587    0.541620
   -0.473487    0.560777
   -0.471388    0.580988
   -0.469288    0.602332
   -0.467188    0.624895
   -0.465088    0.648770
   -0.462989    0.674062
   -0.460889    0.700883
   -0.458789    0.729359
   -0.456689    0.759628
   -0.454590    0.791843
   -0.452490    0.826175
   -0.450390    0.862811
   -0.448290    0.901962
   -0.446190    0.943862
   -0.444091    0.988774
   -0.441991    1.036991
   -0.439891    1.088846
   -0.437791    1.144711
   -0.435692    1.205008
   -0.433592    1.270218
   -0.431492    1.340886
   -0.429392    1.417636
   -0.427293    1.501182
   -0.425193    1.592346
   -0.423093    1.692079
   -0.420993    1.801481
   -0.418894    1.921838
   -0.416794    2.054651
   -0.414694    2.201689
   -0.412594    2.365042
   -0.410494    2.547196
   -0.408395    2.751126
   -0.406295    2.980411
   -0.404195    3.239394
   -0.402095    3.533374
   -0.399996    3.868872
   -0.397896    4.253983
   -0.395796    4.698840
   -0.393696    5.216259
   -0.391597    5.822610
   -0.389497    6.539051
   -0.387397    7.393250
   -0.385297    8.421873
   -0.383197    9.674183
   -0.381098   11.217350
   -0.378998   13.144372
   -0.376898   15.585992
   -0.374798   18.728664
   -0.372699   22.841278
   -0.370599   28.313007
   -0.368499   35.699440
   -0.366399   45.751425
   -0.364300   59.324312
   -0.362200   76.866326
   -0.360100   96.930238
   -0.358000  113.922481
   -0.355900  119.143236
   -0.353801  109.137018
   -0.351701   90.199965
   -0.349601   70.600291
   -0.347501   54.359658
   -0.345402   42.049353
   -0.343302   32.980640
   -0.341202   26.306445
   -0.339102   21.340449
   -0.337003   17.587628
   -0.334903   14.703824
   -0.332803   12.451263
   -0.330703   10.664549
   -0.328603    9.227173
   -0.326504    8.055842
   -0.324404    7.090084
   -0.322304    6.285330
   -0.320204    5.608248
   -0.318105    5.033575
   -0.316005    4.541912
   -0.313905    4.118191
   -0.311805    3.750575
   -0.309706    3.429672
   -0.307606    3.147956
   -0.305506    2.899349
   -0.303406    2.678896
   -0.301307    2.482528
   -0.299207    2.306883
   -0.297107    2.149160
   -0.295007    2.007015
